MoonRise,Az,Phase,Paksha,days,Fullmoon,Newmoon,Eclipse
2/24/09,115.8134,7.102,Krishna,2976,0,0,0
2/26/09,114.3823,2.76,Krishna,2978,0,0,0
2/27/09,112.2877,0.47,Krishna,2979,0,1,0
2/28/09,108.6728,0.228,Krishna,2980,0,1,0
1909-02-29,104.745,1.95,Shukla,2980,0,0,0
3/1/09,99.5794,5.485,Shukla,2981,0,0,0
3/2/09,94.3123,10.671,Shukla,2982,0,0,0
3/3/09,89.0032,17.315,Shukla,2983,0,0,0
3/4/09,83.6977,25.204,Shukla,2984,0,0,0
3/5/09,78.4373,34.11,Shukla,2985,0,0,0
3/6/09,74.3015,43.847,Shukla,2986,0,0,0
3/7/09,70.343,54.067,Shukla,2987,0,0,0
3/8/09,66.6948,64.413,Shukla,2988,0,0,0
3/9/09,64.5805,74.506,Shukla,2989,0,0,0
3/10/09,64.2755,83.781,Shukla,2990,0,0,0
3/11/09,66.0813,91.558,Shukla,2991,0,0,0
3/12/09,69.1877,97.076,Shukla,2992,0,0,0
3/13/09,73.6392,99.732,Shukla,2993,1,0,0
3/14/09,80.3268,99.135,Krishna,2994,0,0,0
3/15/09,86.7401,95.267,Krishna,2995,0,0,0
3/16/09,93.4611,88.478,Krishna,2996,0,0,0
3/17/09,100.0039,79.404,Krishna,2997,0,0,0
3/18/09,105.9483,68.826,Krishna,2998,0,0,0
3/19/09,110.9876,57.529,Krishna,2999,0,0,0
3/20/09,113.8757,46.269,Krishna,3000,0,0,0
3/21/09,115.6607,35.536,Krishna,3001,0,0,0
3/22/09,116.4149,25.762,Krishna,3002,0,0,0
3/23/09,115.2384,17.316,Krishna,3003,0,0,0
3/24/09,113.3688,10.389,Krishna,3004,0,0,0
3/26/09,109.9305,5.187,Krishna,3006,0,0,0
3/27/09,106.124,1.793,Krishna,3007,0,0,0
3/28/09,101.0239,0.285,Krishna,3008,0,1,0
3/29/09,95.7738,0.659,Shukla,3009,0,0,0
3/30/09,90.4482,2.884,Shukla,3010,0,0,0
3/31/09,85.1122,6.881,Shukla,3011,0,0,0
4/1/09,79.8265,12.53,Shukla,3012,0,0,0
4/2/09,75.6849,19.727,Shukla,3013,0,0,0
4/3/09,71.7372,28.241,Shukla,3014,0,0,0
4/4/09,68.1026,37.831,Shukla,3015,0,0,0
4/5/09,64.9295,48.2,Shukla,3016,0,0,0
4/6/09,64.4901,59.117,Shukla,3017,0,0,0
4/7/09,64.967,69.949,Shukla,3018,0,0,0
4/8/09,67.6264,80.145,Shukla,3019,0,0,0
4/9/09,71.5594,88.905,Shukla,3020,0,0,0
4/10/09,76.71,95.469,Shukla,3021,0,0,0
4/11/09,82.8229,99.169,Shukla,3022,0,0,0
4/12/09,90.563,99.58,Shukla,3023,1,0,0
4/13/09,97.269,96.65,Krishna,3024,0,0,0
4/14/09,103.5208,90.731,Krishna,3025,0,0,0
4/15/09,108.9166,82.456,Krishna,3026,0,0,0
4/16/09,113.2055,72.587,Krishna,3027,0,0,0
4/17/09,116.3149,61.873,Krishna,3028,0,0,0
4/18/09,117.2547,51.016,Krishna,3029,0,0,0
4/19/09,116.213,40.521,Krishna,3030,0,0,0
4/20/09,114.4586,30.718,Krishna,3031,0,0,0
4/21/09,111.1222,21.957,Krishna,3032,0,0,0
4/22/09,107.4043,14.428,Krishna,3033,0,0,0
4/23/09,102.3732,8.365,Krishna,3034,0,0,0
4/24/09,98.1964,3.875,Krishna,3035,0,0,0
4/26/09,92.8623,1.145,Krishna,3037,0,0,0
4/27/09,87.4773,0.248,Krishna,3038,0,1,0
4/28/09,82.1083,1.238,Shukla,3039,0,0,0
4/29/09,76.833,4.122,Shukla,3040,0,0,0
4/30/09,72.7672,8.884,Shukla,3041,0,0,0
5/1/09,69.0091,15.402,Shukla,3042,0,0,0
5/2/09,65.7126,23.505,Shukla,3043,0,0,0
5/3/09,64.0885,33.019,Shukla,3044,0,0,0
5/4/09,64.3603,43.643,Shukla,3045,0,0,0
5/5/09,65.696,54.891,Shukla,3046,0,0,0
5/6/09,69.2749,66.293,Shukla,3047,0,0,0
5/7/09,74.0585,77.111,Shukla,3048,0,0,0
5/8/09,79.8856,86.583,Shukla,3049,0,0,0
5/9/09,86.4357,93.928,Shukla,3050,0,0,0
5/10/09,93.2663,98.479,Shukla,3051,0,0,0
5/11/09,100.9583,99.82,Shukla,3052,1,0,0
5/12/09,106.8557,97.883,Krishna,3053,0,0,0
5/13/09,111.6728,92.998,Krishna,3054,0,0,0
5/14/09,115.2223,85.738,Krishna,3055,0,0,0
5/15/09,116.4606,76.838,Krishna,3056,0,0,0
5/16/09,116.6333,66.925,Krishna,3057,0,0,0
5/17/09,115.991,56.572,Krishna,3058,0,0,0
5/18/09,112.6624,46.352,Krishna,3059,0,0,0
5/19/09,108.9495,36.523,Krishna,3060,0,0,0
5/20/09,104.9738,27.384,Krishna,3061,0,0,0
5/21/09,99.7719,19.239,Krishna,3062,0,0,0
5/22/09,94.4479,12.272,Krishna,3063,0,0,0
5/23/09,89.0467,6.703,Krishna,3064,0,0,0
5/24/09,83.619,2.74,Krishna,3065,0,0,0
5/25/09,78.2312,0.567,Krishna,3066,0,0,0
5/27/09,73.998,0.334,Krishna,3068,0,1,0
5/28/09,70.0197,2.156,Shukla,3069,0,0,0
5/29/09,66.4648,6.053,Shukla,3070,0,0,0
5/30/09,64.5546,12.005,Shukla,3071,0,0,0
5/31/09,63.487,19.828,Shukla,3072,0,0,0
6/1/09,64.5062,29.325,Shukla,3073,0,0,0
6/2/09,67.7686,40.144,Shukla,3074,0,0,0
6/3/09,72.2496,51.733,Shukla,3075,0,0,0
6/4/09,76.76,63.419,Shukla,3076,0,0,0
6/5/09,83.1639,74.643,Shukla,3077,0,0,0
6/6/09,90.0267,84.567,Shukla,3078,0,0,0
6/7/09,96.8967,92.446,Shukla,3079,0,0,0
6/8/09,103.2908,97.665,Shukla,3080,0,0,0
6/9/09,109.8433,99.861,Shukla,3081,1,0,0
6/10/09,114.0653,98.959,Krishna,3082,0,0,0
6/11/09,116.9256,95.236,Krishna,3083,0,0,0
6/12/09,117.455,89.199,Krishna,3084,0,0,0
6/13/09,116.98,81.394,Krishna,3085,0,0,0
6/14/09,114.7341,72.427,Krishna,3086,0,0,0
6/15/09,110.9784,62.807,Krishna,3087,0,0,0
6/16/09,106.9496,52.902,Krishna,3088,0,0,0
6/17/09,101.7105,43.116,Krishna,3089,0,0,0
6/18/09,96.3734,33.693,Krishna,3090,0,0,0
6/19/09,90.9724,24.909,Krishna,3091,0,0,0
6/20/09,85.5367,17.032,Krishna,3092,0,0,0
6/21/09,80.1056,10.339,Krishna,3093,0,0,0
6/22/09,75.7671,5.079,Krishna,3094,0,0,0
6/23/09,70.577,1.601,Krishna,3095,0,0,0
6/24/09,67.7574,0.104,Krishna,3096,0,1,0
6/26/09,64.448,0.832,Shukla,3098,0,0,0
6/27/09,63.9756,3.923,Shukla,3099,0,0,0
6/28/09,64.5391,9.356,Shukla,3100,0,0,0
6/29/09,66.3189,16.959,Shukla,3101,0,0,0
6/30/09,70.4228,26.48,Shukla,3102,0,0,0
7/1/09,75.7077,37.417,Shukla,3103,0,0,0
7/2/09,80.8593,49.124,Shukla,3104,0,0,0
7/3/09,87.6693,61.081,Shukla,3105,0,0,0
7/4/09,94.6586,72.495,Shukla,3106,0,0,0
7/5/09,101.3806,82.636,Shukla,3107,0,0,0
7/6/09,107.3917,90.837,Shukla,3108,0,0,0
7/7/09,112.3121,96.58,Shukla,3109,0,0,0
7/8/09,115.9021,99.561,Shukla,3110,1,0,0
7/9/09,117.0525,99.736,Shukla,3111,1,0,0
7/10/09,117.0015,97.303,Krishna,3112,0,0,0
7/11/09,116.0251,92.599,Krishna,3113,0,0,0
7/12/09,112.322,86.124,Krishna,3114,0,0,0
7/13/09,108.2549,78.272,Krishna,3115,0,0,0
7/14/09,103.9906,69.449,Krishna,3116,0,0,0
7/15/09,98.5958,60.074,Krishna,3117,0,0,0
7/16/09,93.1685,50.422,Krishna,3118,0,0,0
7/17/09,87.737,40.787,Krishna,3119,0,0,0
7/18/09,82.3227,31.454,Krishna,3120,0,0,0
7/19/09,76.9581,22.721,Krishna,3121,0,0,0
7/20/09,72.7324,14.865,Krishna,3122,0,0,0
7/21/09,68.7278,8.306,Krishna,3123,0,0,0
7/22/09,66.1426,3.4,Krishna,3124,0,0,0
7/23/09,64.2019,0.572,Krishna,3125,0,0,0
7/25/09,64.211,0.142,Krishna,3127,0,1,0
7/26/09,65.4005,2.333,Shukla,3128,0,0,0
7/27/09,68.9571,7.199,Shukla,3129,0,0,0
7/28/09,73.8087,14.545,Shukla,3130,0,0,0
7/29/09,79.7416,23.978,Shukla,3131,0,0,0
7/30/09,85.3354,34.872,Shukla,3132,0,0,0
7/31/09,92.3269,46.699,Shukla,3133,0,0,0
8/1/09,99.2083,58.679,Shukla,3134,0,0,0
8/2/09,104.4689,70.033,Shukla,3135,0,0,0
8/3/09,109.8966,80.24,Shukla,3136,0,0,0
8/4/09,114.1234,88.668,Shukla,3137,0,0,0
8/5/09,117.0156,94.9,Shukla,3138,0,0,0
8/6/09,117.5527,98.677,Shukla,3139,0,0,0
8/7/09,117.0113,99.969,Shukla,3140,1,0,0.1
8/8/09,113.5594,98.892,Krishna,3141,0,0,0
8/9/09,110.6335,95.652,Krishna,3142,0,0,0
8/10/09,106.3635,90.567,Krishna,3143,0,0,0
8/11/09,100.9108,83.983,Krishna,3144,0,0,0
8/12/09,95.4235,76.193,Krishna,3145,0,0,0
8/13/09,89.9572,67.498,Krishna,3146,0,0,0
8/14/09,84.545,58.185,Krishna,3147,0,0,0
8/15/09,79.2126,48.528,Krishna,3148,0,0,0
8/16/09,75.0204,38.749,Krishna,3149,0,0,0
8/17/09,69.9863,29.29,Krishna,3150,0,0,0
8/18/09,67.2973,20.333,Krishna,3151,0,0,0
8/19/09,64.0663,12.492,Krishna,3152,0,0,0
8/20/09,63.6296,6.111,Krishna,3153,0,0,0
8/21/09,64.2142,1.816,Krishna,3154,0,0,0
8/23/09,67.1042,0.063,Krishna,3156,0,1,0
8/24/09,71.3462,1.197,Shukla,3157,0,0,0
8/25/09,76.8204,5.297,Shukla,3158,0,0,0
8/26/09,83.2212,12.155,Shukla,3159,0,0,0
8/27/09,90.126,21.307,Shukla,3160,0,0,0
8/28/09,97.0706,32.095,Shukla,3161,0,0,0
8/29/09,103.6065,43.774,Shukla,3162,0,0,0
8/30/09,109.3436,55.599,Shukla,3163,0,0,0
8/31/09,112.9069,66.832,Shukla,3164,0,0,0
9/1/09,116.2951,77.028,Shukla,3165,0,0,0
9/2/09,117.353,85.621,Shukla,3166,0,0,0
9/3/09,117.2868,92.342,Shukla,3167,0,0,0
9/4/09,115.2624,96.959,Shukla,3168,0,0,0
9/5/09,111.5431,99.411,Shukla,3169,0,0,0
9/6/09,107.4038,99.733,Shukla,3170,1,0,0
9/7/09,103.0254,98.02,Krishna,3171,0,0,0
9/8/09,97.5063,94.458,Krishna,3172,0,0,0
9/9/09,91.9821,89.246,Krishna,3173,0,0,0
9/10/09,86.517,82.614,Krishna,3174,0,0,0
9/11/09,81.1579,74.797,Krishna,3175,0,0,0
9/12/09,75.9466,66.037,Krishna,3176,0,0,0
9/13/09,71.9628,56.516,Krishna,3177,0,0,0
9/14/09,68.2588,46.566,Krishna,3178,0,0,0
9/15/09,64.9625,36.504,Krishna,3179,0,0,0
9/16/09,63.2865,26.653,Krishna,3180,0,0,0
9/17/09,63.4821,17.507,Krishna,3181,0,0,0
9/18/09,65.8107,9.668,Krishna,3182,0,0,0
9/19/09,69.4183,3.84,Krishna,3183,0,0,0
9/20/09,74.3195,0.626,Krishna,3184,0,0,0
9/22/09,80.3197,0.466,Krishna,3186,0,1,0
9/23/09,87.0465,3.518,Shukla,3187,0,0,0
9/24/09,94.0192,9.583,Shukla,3188,0,0,0
9/25/09,101.8183,18.2,Shukla,3189,0,0,0
9/26/09,107.8188,28.534,Shukla,3190,0,0,0
9/27/09,112.7672,39.834,Shukla,3191,0,0,0
9/28/09,115.4022,51.291,Shukla,3192,0,0,0
9/29/09,117.8583,62.406,Shukla,3193,0,0,0
9/30/09,117.0556,72.509,Shukla,3194,0,0,0
10/1/09,116.3894,81.394,Shukla,3195,0,0,0
10/2/09,112.926,88.651,Shukla,3196,0,0,0
10/3/09,108.9857,94.18,Shukla,3197,0,0,0
10/4/09,104.7339,97.853,Shukla,3198,0,0,0
10/5/09,99.2671,99.599,Shukla,3199,1,0,0
10/6/09,93.7312,99.442,Krishna,3200,0,0,0
10/7/09,88.2081,97.436,Krishna,3201,0,0,0
10/8/09,82.7678,93.684,Krishna,3202,0,0,0
10/9/09,77.4743,88.326,Krishna,3203,0,0,0
10/10/09,73.4218,81.482,Krishna,3204,0,0,0
10/11/09,68.64,73.434,Krishna,3205,0,0,0
10/12/09,66.3164,64.233,Krishna,3206,0,0,0
10/13/09,63.5205,54.308,Krishna,3207,0,0,0
10/14/09,63.5277,43.776,Krishna,3208,0,0,0
10/15/09,64.4925,33.176,Krishna,3209,0,0,0
10/16/09,66.5937,23.024,Krishna,3210,0,0,0
10/17/09,70.9736,13.901,Krishna,3211,0,0,0
10/18/09,76.5176,6.601,Krishna,3212,0,0,0
10/19/09,84.0498,1.822,Krishna,3213,0,0,0
10/21/09,91.0097,0.183,Krishna,3215,0,1,0
10/22/09,97.9465,1.895,Shukla,3216,0,0,0
10/23/09,104.3302,6.805,Shukla,3217,0,0,0
10/24/09,110.786,14.443,Shukla,3218,0,0,0
10/25/09,114.871,23.977,Shukla,3219,0,0,0
10/26/09,117.6025,34.645,Shukla,3220,0,0,0
10/27/09,118.0434,45.664,Shukla,3221,0,0,0
10/28/09,117.5097,56.506,Shukla,3222,0,0,0
10/29/09,114.1516,66.618,Shukla,3223,0,0,0
10/30/09,111.363,75.823,Shukla,3224,0,0,0
10/31/09,106.1628,83.719,Shukla,3225,0,0,0
11/1/09,100.7758,90.202,Shukla,3226,0,0,0
11/2/09,96.3172,95.131,Shukla,3227,0,0,0
11/3/09,90.7855,98.321,Shukla,3228,0,0,0
11/4/09,84.2558,99.715,Shukla,3229,1,0,0
11/5/09,79.8836,99.281,Krishna,3230,0,0,0
11/6/09,74.6647,97.015,Krishna,3231,0,0,0
11/7/09,69.721,92.974,Krishna,3232,0,0,0
11/8/09,66.1994,87.217,Krishna,3233,0,0,0
11/9/09,64.253,79.857,Krishna,3234,0,0,0
11/10/09,63.0306,71.128,Krishna,3235,0,0,0
11/11/09,63.7542,61.217,Krishna,3236,0,0,0
11/12/09,65.5607,50.508,Krishna,3237,0,0,0
11/13/09,68.534,39.421,Krishna,3238,0,0,0
11/14/09,73.7144,28.431,Krishna,3239,0,0,0
11/15/09,79.8877,18.28,Krishna,3240,0,0,0
11/16/09,86.7448,9.739,Krishna,3241,0,0,0
11/17/09,93.8475,3.584,Krishna,3242,0,0,0
11/19/09,101.7578,0.435,Krishna,3244,0,1,0
11/20/09,107.7611,0.649,Shukla,3245,0,0,0
11/21/09,113.59,4.143,Shukla,3246,0,0,0
11/22/09,116.8484,10.421,Shukla,3247,0,0,0
11/23/09,118.6694,18.813,Shukla,3248,0,0,0
11/24/09,118.2424,28.524,Shukla,3249,0,0,0
11/25/09,115.9202,38.87,Shukla,3250,0,0,0
11/26/09,112.0217,49.298,Shukla,3251,0,0,0
11/27/09,107.812,59.439,Shukla,3252,0,0,0
11/28/09,103.4339,68.957,Shukla,3253,0,0,0
11/29/09,97.9339,77.536,Shukla,3254,0,0,0
11/30/09,92.4064,85.001,Shukla,3255,0,0,0
12/1/09,86.8922,91.144,Shukla,3256,0,0,0
12/2/09,81.4377,95.779,Shukla,3257,0,0,0
12/3/09,76.1071,98.738,Shukla,3258,0,0,0
12/4/09,70.9878,99.886,Shukla,3259,1,0,0
12/5/09,67.2304,99.12,Krishna,3260,0,0,0
12/6/09,64.9944,96.363,Krishna,3261,0,0,0
12/7/09,63.4522,91.643,Krishna,3262,0,0,0
12/8/09,62.809,85.068,Krishna,3263,0,0,0
12/9/09,64.2769,76.76,Krishna,3264,0,0,0
12/10/09,66.9249,67.025,Krishna,3265,0,0,0
12/11/09,71.805,56.151,Krishna,3266,0,0,0
12/12/09,76.6602,44.732,Krishna,3267,0,0,0
12/13/09,83.37,33.209,Krishna,3268,0,0,0
12/14/09,90.5078,22.345,Krishna,3269,0,0,0
12/15/09,97.6247,12.917,Krishna,3270,0,0,0
12/16/09,104.2126,5.689,Krishna,3271,0,0,0
12/18/09,110.8507,1.267,Krishna,3273,0,0,0
12/19/09,114.9721,0.04,Krishna,3274,0,1,0
12/20/09,117.5082,1.96,Shukla,3275,0,0,0
12/21/09,118.5744,6.683,Shukla,3276,0,0,0
12/22/09,117.4495,13.615,Shukla,3277,0,0,0
12/23/09,114.5342,22.103,Shukla,3278,0,0,0
12/24/09,110.1658,31.542,Shukla,3279,0,0,0
12/25/09,105.616,41.472,Shukla,3280,0,0,0
12/26/09,99.9752,51.425,Shukla,3281,0,0,0
12/27/09,94.3544,61.122,Shukla,3282,0,0,0
12/28/09,88.7868,70.279,Shukla,3283,0,0,0
12/29/09,83.2959,78.641,Shukla,3284,0,0,0
12/30/09,77.9139,85.96,Shukla,3285,0,0,0
12/31/09,72.6962,91.989,Shukla,3286,0,0,0
1/1/10,80.2274,60.446,Krishna,3287,0,0,0
1/2/10,85.2345,48.813,Krishna,3288,0,0,0
1/3/10,91.6722,37.441,Krishna,3289,0,0,0
1/4/10,97.031,27.019,Krishna,3290,0,0,0
1/5/10,102.0761,17.922,Krishna,3291,0,0,0
1/6/10,106.5488,10.489,Krishna,3292,0,0,0
1/7/10,110.2532,4.958,Krishna,3293,0,0,0
1/9/10,113.0702,1.472,Krishna,3295,0,0,0
1/10/10,113.8981,0.083,Krishna,3296,0,1,0
1/11/10,114.9172,0.739,Shukla,3297,0,0,0
1/12/10,113.044,3.309,Shukla,3298,0,0,0
1/13/10,111.5858,7.664,Shukla,3299,0,0,0
1/14/10,108.5583,13.567,Shukla,3300,0,0,0
1/15/10,105.1161,20.829,Shukla,3301,0,0,0
1/16/10,100.2859,29.176,Shukla,3302,0,0,0
1/17/10,95.1668,38.412,Shukla,3303,0,0,0
1/18/10,90.8196,48.34,Shukla,3304,0,0,0
1/19/10,85.2108,58.537,Shukla,3305,0,0,0
1/20/10,80.4524,68.753,Shukla,3306,0,0,0
1/21/10,75.6112,78.454,Shukla,3307,0,0,0
1/22/10,71.8762,87.114,Shukla,3308,0,0,0
1/23/10,68.4987,94.003,Shukla,3309,0,0,0
1/24/10,66.8568,98.481,Shukla,3310,0,0,0
1/25/10,67.3536,99.957,Shukla,3311,1,0,0
1/26/10,69.2731,98.132,Krishna,3312,0,0,0
1/27/10,72.6917,93.122,Krishna,3313,0,0,0
1/28/10,77.4375,85.399,Krishna,3314,0,0,0
1/29/10,83.1618,75.67,Krishna,3315,0,0,0
1/30/10,89.4448,64.729,Krishna,3316,0,0,0
1/31/10,94.8009,53.397,Krishna,3317,0,0,0
2/1/10,99.9589,42.243,Krishna,3318,0,0,0
2/2/10,105.7189,31.718,Krishna,3319,0,0,0
2/3/10,109.7063,22.345,Krishna,3320,0,0,0
2/4/10,111.7856,14.405,Krishna,3321,0,0,0
2/5/10,114.0457,8.035,Krishna,3322,0,0,0
2/7/10,114.3511,3.472,Krishna,3324,0,0,0
2/8/10,113.8417,0.78,Krishna,3325,0,0,0
2/9/10,112.6261,0.01,Krishna,3326,0,1,0
2/10/10,109.7734,1.145,Shukla,3327,0,0,0
2/11/10,106.4619,4.12,Shukla,3328,0,0,0
2/12/10,101.7447,8.805,Shukla,3329,0,0,0
2/13/10,97.7888,15.112,Shukla,3330,0,0,0
2/14/10,92.5701,22.797,Shukla,3331,0,0,0
2/15/10,87.1791,31.685,Shukla,3332,0,0,0
2/16/10,82.6893,41.59,Shukla,3333,0,0,0
2/17/10,77.1088,52.077,Shukla,3334,0,0,0
2/18/10,73.6167,62.954,Shukla,3335,0,0,0
2/19/10,69.3109,73.501,Shukla,3336,0,0,0
2/20/10,67.5162,83.279,Shukla,3337,0,0,0
2/21/10,66.5224,91.401,Shukla,3338,0,0,0
2/22/10,67.7117,97.146,Shukla,3339,0,0,0
2/23/10,70.2976,99.841,Shukla,3340,1,0,0
2/24/10,75.3551,99.16,Krishna,3341,0,0,0.5
2/25/10,80.5507,95.198,Krishna,3342,0,0,0
2/26/10,86.5401,88.412,Krishna,3343,0,0,0
2/27/10,92.8822,79.496,Krishna,3344,0,0,0
2/28/10,98.0871,69.286,Krishna,3345,0,0,0
3/1/10,103.9836,58.381,Krishna,3346,0,0,0
3/2/10,108.1656,47.513,Krishna,3347,0,0,0
3/3/10,111.559,37.095,Krishna,3348,0,0,0
3/4/10,113.0142,27.55,Krishna,3349,0,0,0
3/5/10,114.6627,19.06,Krishna,3350,0,0,0
3/6/10,114.4206,11.952,Krishna,3351,0,0,0
3/8/10,113.4445,6.372,Krishna,3353,0,0,0
3/9/10,110.7805,2.495,Krishna,3354,0,0,0
